final_sentence,label
susah aplikasi kerap error,negatif
buat sementara kasih satu bintang dulu nomor bpjsjk tidak tertulis,negatif
aplikasi tidak jalan,negatif
ribet masuk aplikasi alihkan web,negatif
error tidak cetak,positif
isi alamat sesuai kyp gagal katanya tidak sesuai disdukcapil,negatif
mau daftar izin baru tidak,negatif
kerenterimakasih memudahkan usaha kecil menengah mengembangkan usaha,positif
susah masukkan daftar nib tim support lama jawabnya,negatif
aplikasi lambat ribet izin yerbit modal habis buat menunggu disetujui prosedur operasional standar,negatif
katanya menit berhari hari belum diproses,negatif
aplikasi tidak ngapangapain disuruh web semua,negatif
aplikasi sangat bodoh kata akhirnya arahkan web lucu tidak benar,negatif
berguna pelayanan bagus,positif
memudahkan pengurusan perizinan usaha tanpa keluar uang alias gratis trimk online single submission,positif
susah banget ya buat buat nib ribet banget udah aplikasi,negatif
buat nib websedangkan web kerap error,negatif
aplikasi tidak buat proses buat check kbli,negatif
aplikasi bermanfaat bagi umat manusiatkd,positif
mati membuat aplikasi tidak guna banget,negatif
tidak membuat lewat handphone,positif
tidak dibuka aplikasi dia,negatif
aplikasi menyusahkan disuruh web buat aplikasi lucu,negatif
aplikasi kerap keluar sampai sampai,negatif
aplikasi cacat tidak layak,negatif
bermanfaat buat pelaku usaha di depannya mungkin pelatihan peningkatan keahlian perluasan ruang lingkup pelaku usaha permodalan baik pihak pemerintah maupun swasta,positif
edannnn mau registrasi nib susah setengah mati aplikasi lempar web web tidak kolom buat registrasi komentar instagram batasi pengecut banget bagaimana negara mau maju kelola perizinan usaha kayak begini edannnnnnn,negatif
pelayanan paling buruk memudahkan bag cukong,negatif
mendukung pelayanan,positif
mengajukan nib tetapi tidak bagaimana aduhhhh,negatif
aplikasinya tidak guna isinya perintah web,negatif
aplikasi sampah tidak gunakan,negatif
aplikasi situs web sama sama busuk,negatif
prosedurnya daftar melalui aplikasi online single submission sehabis diikuti sampai daftar akun selesai ujung dia disuruh daftar oleh situs web ossgoid allah ribet amat mengurus izin berusaha konoha,negatif
tidak daftar,negatif
membantu sekali,positif
tidak digunakan sepertinya tifu,negatif
membantu pelaku dunia usaha,positif
terima kasih membantu pengusaha bagaikan,positif
kerja benar jangan gaji buta tidak sanggup kasih swasta,negatif
tidak guna ribet kadang kerap error,negatif
pelayanan cepat akurat,positif
aplikasi tidak jelas payah habis,negatif
aplikasi sampah buang buang anggaran,negatif
ribet tidak bisa buka aplikasi dsrh web buka web dsrh instal aplikasi ribet tidak bisa ngurusnya,negatif
tidak masuk error knpaya,negatif
aplikasi tidak dibuka,negatif
aplikasi tidak mutu tidak jelas,negatif
hidup indonesia susah mau perkara buat susah,negatif
aplikasi pemerintah memang tidak jelas,negatif
bug ketika ganti nomor handphone,positif
membuat susah pengguna,negatif
server ssering error pembuaaatan mungkin servernyaa dijaatah error,negatif
mengapa tidak buka aplikasi dia sekarang admin,positif
mudah diakses membantu pengembangan usaha bagus sekali rakyat guyup rukun,positif
tidak pakai aplikasinya,negatif
sedang apa buat aplikasi akhirnya tidak pakai,negatif
membantu masyarakat izin usaha mikro terima kasih online single submission indonesia,positif
tidak membantu tidak memudahkan usaha sama sekali mohon maaf,negatif
tidak buka bantu perbaiki,negatif
tidak menunjukkan nomor nib,negatif
penting butuh begitu meningkat nian,positif
tidak memecahkan masalah,negatif
now watching lamar kerja pjlp wajibkan mendownload bikin nib kan now watching kerja bukan now watching usaha perorangan tidak laksanakn tidak dapat proses kerja tahap brikutnya sama jual aplikasi lalu kedpnnya pajak pmbebanan usaha sedangkan tidak pndapatan usaha mnanggung siapa kah rakyat kah,negatif
mohon informasi ketika aplikasi tidak digunakan buat penerbitan nib,positif
ribet memang perkara sama pemerintah mau daftar nib susahnya meminta ampun,negatif
aplikasi membantu,positif
aplikasi tidak gunakan web dulu hadeuuuh,negatif
tidak cetak nib,negatif
aplikasi buat sekadar izin usaha ataukah beserta meminjamkan modal buat usaha,positif
terima kasih gampang urus izin usaha,positif
tidak dapat dapat kode verifikasi yahjadi tidak masuk,positif
tim teknologi informasi pemerintah tidak guna semua dia,negatif
terima kasih aap membantu kami,positif
tidak unduh hasil nib mohon bantuanya,negatif
bangus bermanfaat bagi pengusaha kecilterimakasih online single submission,positif
daftar handphone ribet mohon perbaiki,negatif
terima kasih banyak membantu masyarakat aplikasi pak,positif
fungsi aplikasinya mau membuat nib suruh web,negatif
susah buat digunakan verifikasi risiko gagal,negatif
berat banget ampun udah error melulu,negatif
tidak bagus bagaimana sekarang mau cek status nib,negatif
aplikasi error proses verifikasi email,negatif
online single submission solusi cerdas merevolusi iklim investasi indonesia salam indonesia maju,positif
tidak login,negatif
rata rata aplikasi pemerintah susah sekali pemakaiannya,negatif
oke daftar listrik golongan b,positif
bahagia mempunyai online single submission indonesia membantu usaha,positif
mempermudah perijinan untukumkm,positif
aplikasi tidak bekerja semestinya,negatif
aplikasi pemerintah error,negatif
tidak daftar,negatif
mengajukan izin usaha mudah,positif
apps tidak jelas menyusahkan membuat nib ribet,negatif
kemarin verifikasi penjahat kelamin handphone sekarang penjahat kelamin emailribet,negatif
tim teknologi informasi tidak jelas aplikasi tidak jelas sampah,negatif
lupa password diauruh masukkan chapta melulu tidak selesai berpuluh kali,negatif
bagaimana dibuka keluar logo situs web ribet banget buka toko diminta izin lingkungan amdal padahal risiko rendah buobrokkkkkk,negatif
aplikasi online single submission sekarang susah tolong seperti dulu kasihan usaha mikro kecil dan menengah membuat perizinan,negatif
membatu aplikasinya aku beri bintang,positif
mempermudah layanan pemerintahmantap,positif
bagus buat pemilik usaha mikro,positif
membuat susah parah,negatif
sistem online single submission tidak bagus,negatif
aplikasi sampahtambah mumetribetjlimet,negatif
bagaikan biasa aplikasi pemerintah lambat,negatif
sampahcuma membuat ribetjd seperti orang bodoh daftar aplikasi,negatif
tertawa teknologi informasi dia mau turun sendiri diturunin tidak kompeten sama sekali,negatif
sistem belum sempurna buat urus nib,negatif
bagaimana cara buatnya ribet banget udah,negatif
mudah mudahan aplikasi online single submission kian berkembang,positif
alhamdulillah bagus membantu,positif
bagus naik bintang ok,negatif
bermanfaat sekali buat usaha mikro kecil dan menengah salam berhasil,positif
bagus buat perijinan,positif
web kacau aplikasi kacau,negatif
bersyukur sekali aplikasi meski sempat gagal brulang tidak bisa trjrumus jurang begitu teramat seramsaya menjadi warga indonesia kenal perilaku kebaikan sesama manusia mnolong tanpa pamrih seperti atuk,positif
online single submission katanya mudah mudah hongkong punya nib industri kue kering mau menambah usaha frozen tidak mau membuat akun baru nik dia bedanik strii terpakai online single submission usaha istri masak meminjam nik tetangga haha maaf nih online single submission menurut aku sampah,positif
gampang cepat mengurus nib,positif
proses pembuatan nib dia kelewat ribet,negatif
agak lain update-nya,negatif
luar biasa urus izin sekarang tidak ribet,positif
aplikasi busuk aplikasi rusak,negatif
orang mau mendaftar dipersulit,negatif
berapa hari buat nib sampai sekarang belum hasil dia,negatif
ribet tidak jelas langsung pakai makelar beres,negatif
sebelum rilis publik meminta atasan kamu tua mencoba buat sampai nib terbit mereka berarti pantas rilis publik lucu,negatif
tidak aplikasi tidak web bug malu membuat susah,negatif
bantu dibenarkan tolong aplikasinya,negatif
online single submission buat daftar error hari initlg diperbaiki,positif
membuat nib sekarang ribet kayaknya request makelar supaya masyarakat tidak membuat nib sendiri kacau,negatif
berguna bagi perusahan,positif
lambat banget tidak buka,negatif
habis updet susah menux hilang dna dialihkan web,negatif
urus izin usaha kian rumitapa aplikasinya error tidak jelas,negatif
coba dulu kadang suka lambat,positif
aplikasi busukganti kata sandi susahnya,negatif
baik membantu,positif
aplikasi pemerintah buruk,negatif
ribet udah aplikasi arahkan web,negatif
bintang nol kasih nol besar,negatif
mudah mudahan bermanfaat bagi umk,positif
maaantaaap tidak perlu repot buat pengurusan nib terima kasih banyak online single submission indonesia,positif
mudah simple tidak ribet,positif
buluk aplikasi dia tidak terbit nib dia,negatif
gunanya aplikasi tetap disuruh ossgoid,negatif
aplikasi bagus sekali,positif
proses cepat mudah nib terbit terima kasih,positif
mempermudah izin usahasemoga tetap jaya,positif
banyak perbaikan error,negatif
aplikasi web berbeda,positif
aplikasi tidak berguna buat hapus draf tidak sanggup,negatif
aplikasi pemerintah tidak jelas sumpah surub verifikasi kembali email tetapi mental homepage melulu sangat bodoh,negatif
tidak dapat membuat nib belum diajukan,negatif
tidak jelas aplikasinya niat tidak buatnya,negatif
parah beruntung beruntung ankalau beruntung langsubg tidak tidak tanggapan,negatif
tidak daftar,negatif
bagus ringan aplikasinya,positif
tidak memberi solusi cepat,negatif
aplikasi sampah sekali tidak berguna buang anggaran pemerintah,negatif
bagus membantu,positif
sbu dia tidak yarumit benar mana benar izin,negatif
nik digunakan silakan menggunakan nik lainnya siapa pakai nik bagaimana pemecahannya,negatif
mempermudah bagi kami united state of america mikro,positif
alhamdulillahsangat praktis efisien terima kasih pemerintah,positif
pengajuan nib situs webnya pakai kode kbli tidak ehkode kbli tidak ditemukanpayah,negatif
membantu sekali proses perizinan,positif
sekarang kelewat susah membuat dia,negatif
membantu pengurusan nib,positif
tidak login kelola nib,negatif
aplikasi memudahkan login situs webnya,positif
bug tidak dipencet,negatif
kendala pengiriman kode verifikasi melalui whatsapp,negatif
aplikasinya bagus cepat,positif
tidak dipakai,negatif
mempersulit sengaja mempersulit supaya pada datang kantor dia langsung seraya bawa uang pelicin xixixixi,negatif
mudah gunakan,positif
kanap akhir akhir buat download nib dia bermasalah ketika proses download,positif
pungsi aplikasi buat buat sebagai pedagang usaha mikro kecil dan menengah,negatif
kerap keluar sendiriora beres,negatif
berguna buat usaha,positif
membantu sekali pengurusan perijinan,positif
mudah digunakan,positif
ladang cari uang gratis kerja siapa meminta bagian sama sama hidup bumi allah berlagak berkuasa,negatif
parah ndro bug error melulu sampai negara bangkrut,negatif
aplikasi error server pelayanan buruk,negatif
ribetmau tekan hapus akun tidak bisagak hapus akunnya,negatif
mengapa ribet banget sekarang online single submission sengaja diper susah,negatif
mengapa tambah sombong aplikasinya,negatif
terima kasih mempermudah rakyatnya,positif
tidak ada manfaat dia aplikasi bug,negatif
data pribadi mudah dapat oleh pihak tidak bertanggung jawab sekelas aplikasi pemerintah mengapa mudah bobol,negatif
kak caranya mau membuat nib bagaimana,positif
kelewat banyak maintenance,negatif
aplikasi aneh kendala malu,negatif
mudah cepat,positif
komentar keluhan banyak banget dibaca tidak,negatif
susah buat akses melihat nib sendiri,negatif
buat nib mudah hitungan menit,positif
aplikasi ribetbukannya permudah palah ribet,negatif
bagus mudah cepat,positif
setelah perbarui mengapa online single submission hilang,negatif
definisi sampah dijadikan aplikasi,negatif
trobosan bagus buat memangkas birokrasi ribet,positif
bayar ribu buat nib kiraan benar gratis,negatif
busuk banget aplikasi tidak guna buang anggaran ngecrash melulu,negatif
bug mohon diperbaiki,negatif
makin depan makin ribet buat berinfestasisangat buruk,negatif
luar biasa sangatlah penting,positif
tender membuat aplikasi dia dikorupsi dia semua situs web sama aplikasi pemerintah tidak optimal kinerjanya asukk,negatif
rupanya perbarui layak nomor mulek aplikasi ngajukne mengapa keterangan draft nib kapan terbite mangkane kerjo o ojek online gur korupsi,negatif
berapa kali masukkan data gagal aplikasi tidak jelas,negatif
bagus cepat mudah,positif
membantu sekali aplikasi dia,positif
aplikasi rusak bagaimana negara mau maju begini,negatif
aplikasi niat tidak masuk susah,negatif
pelayanan mudah cepat mantap,positif
tidak diperbarui,positif
mohon izin buat dibantu apabila akun online single submission terhapus bagaimana cara mengembalikannya,positif
lambat ketika dioperasikan,negatif
tidak jelas tidak dipakai,negatif
mau tanya apakah menambah siup ubah siup,positif
tidak akses kelola nib keluar,negatif
online single submission sekarang susah buat login,negatif
tahu caranya tidak sampai menit,positif
tidak fungsi pakai web,negatif
sistem rusak kebanyakan korupsi,negatif
Cuma loading tidak bukagimana ya,positif
admin bantu buat penghapusan usaha tidak berjalan,positif
susah amat membuat ribet,negatif
kode otp dia tidak tidak muncul whatsapp,negatif
aplikasi menge bug buruk banget,negatif
tidak cek absahan nib menu scan qr code nib,negatif
aplikasi bagus gambarnya,negatif
bagus ngirit biaya,positif
hebat perizinan terportal canggih,positif
sia sia komplain di sini mereka tidak dikenal juga sebagai mendegar kita rasakan para rakyat,negatif
membantu masyarakat,positif
aplikasinya rekomendasikan,positif
banyak bug dia,negatif
mungkin menjadi baik aplikasi membantu anda,positif
aplikasi tidak dapat diunduh,negatif
dapat error jenisnib henti null ketika pembuatan nib baru,negatif
aplikasi sangat bodoh sampah tidak daftar,negatif
terima kasih online single submission memberikan nib secara menyala jalur,positif
membantu perijinan,positif
aplikasi tidak berfungsi,negatif
masuk login langsung tutup aplikasinya,negatif
aplikasi membingungkan apakah mencerminkan kualitas sumber daya manusia dia,negatif
berhenti sendiri ya padahal mau telusuri nib,negatif
cepat mudah mencari nib,positif
tidak login,negatif
sekarang tidak pakai,negatif
tidak bisa running pasca perbarui sampah menyusahkan,negatif
buruk lambat tidak obat,negatif
data sesuai kartu tanda penduduk tetap dibilang tidak sesuaiiiiii,negatif
mau daftar mental keluar sistem,positif
mantap membantu,positif
error tidak daftar,negatif
error admin tidak informatif memalukan,negatif
tidak masuk perizinan,negatif
banyak error,negatif
kerap error mempersulit masyarakat,negatif
kerap error jaringan,positif
aplikasi membantu,positif
urus perijinan cukup genggaman,positif
berhasil aplikasi pengembangan kinerja,positif
error tidak sesuai ekspetasi,negatif
mantap aplikasi nyasangat membantu,positif
telepon pelayanan online single submission ehmenanyakan nib lupa perintah menunggu meniteh perintah menunggu menitang sampai beberapa kalidan perugas bilang perintah akun online single submission cari bantuan gunanya telepon buat coba disuruh cari diaplikasi pegaweya gksabaran banget mulut dia mengecap kykgeregeten kesaya beberapa kali padahal telepon akun isi pulsa ribu isi ribu aduh perintah menunggu musik beberapa menit hasil dia bodoh,negatif
bagus aplikasinyasangat membantu,positif
ngebugga login,negatif
customer service tidak ada uang solutif pengguna interface membingungkan gonta ganti peraturan,negatif
bagus membantu penerbitan nib,positif
nib tidak bisa unduh anjing begimanasih,negatif
membantu bagi membutuhkan,positif
keluar melulu sehabis berhasil login,negatif
membantu memudahkan usaha,positif
kurang bagus kurang jelas,negatif
ribeeet mempersulit pedagang,negatif
penambahan bidang usaha mempersulit,negatif
developer lebih baik turu aplikasi bug seperti palkon,negatif
error sistem lebih baik tidak perlu,negatif
mondar mandir menu perbarui email,negatif
mantap membantu,positif
assalamualaikum mau melaporkan usaha mikro kecil dan menengah rupanya belum semua masyarakat mendapatkan dia banyak alasan peraturan kelurahan masyarakat bertanya sama petugas kelurahan pelayanan penjelasan dia singkat itupun terpaksajadi meminta tolong tegaskan lagidan prioritaskan keramahan apalagi sebagai pertugas klurahan banyak melayani masyarakat ekonomi rendah,positif
ribet sistem bug tidak bergungsi,negatif
tidak fungsi sia sia,negatif
tidak transparan lain lapangan,negatif
mudah mudahan membantu usaha adanya sku,positif
alhamdulillah bermanfaat banget,positif
mantap punya nib praktis bermanfaat,positif
mudah buat membuat nib,positif
terima kasih atas bantuannya mak,positif
membantu terima kasih,positif
membantu perizinan nib,positif
pakai aplikasi supaya mudah,positif
bagus mudah digunakan,positif
bermanfaat mempermudah perizinan usaha mikro kecil dan menengah,positif
semua sistem online single submission riba susah diakses,negatif
mudahsimplecepat,positif
mengapa sekarang tidak buka aplikasi,negatif
bagus tahun depan bagus,positif
tidak gunakan,negatif
tidak niat buat aplikasikebanyakan korupsi,negatif
membuat lamaran ppsu kayak begini mempersulit,negatif
mudahan approv pengajuan usaha,positif
kemarin bagus setelah perbarui buruk,negatif
tidak pakegagal,negatif
membantu usaha dagang,positif
tidak unduh,negatif
samgat mudah tidak sampai menit udah nib,positif
ya aplikasi tidak kebuka,positif
bagus aplikasinya lakukan rumah,positif
joz membantu terima kasih,positif
bagaimana caranya buka model terbaru,positif
kian maju berkembang pesat,positif
aplikasi memudahkan,positif
nomor kode verifikasi pendaftaran lambat dikirim sepanjang hari menunggu,negatif
terima kasih buat bapak menteri investasi membantu buat kami,positif
kecewa aplikasi masak provinsi lampung kabupaten tanggamus mengapa tidak kecamatan kelumbayan barat daftar tidak terima nik kecamatan kelumbayan barat membuat aplikasi tidak mengerti wilayah indonesia,negatif
aplikasi bodoh nomor nik benar dibilang salah,negatif
sapi kawin sehabis kali gagal akhirnya dapat nib sampai pegal jempol mana kerap banget logout maaf b dulu,positif
sistem informasi baik pagi,positif
segala perkara perizinan sekarang ribet,negatif
rekomendasi sekali membantu,positif
lebih baik daftar lewat web,negatif
aplikasi ampas ujung dia perintah web,negatif
hebat sekali aplikasinyasemoga dijaga,positif
membantu guna usahan,positif
customer service orang parah banget menunggu antrean tidak jelas nomor turun turun balik antrean kacau,negatif
buat aplikasi segala macam kegiatan dialihkan situs web,negatif
membantu sekali,positif
gangguan kah tidak dibuka,negatif
terima kasih membantu,positif
jangan merasa puas tikatan,positif
sekarang mudah membuat nib sendiri,positif
membantu proses pembuatan nib,positif
tidak buka,negatif
membantu usaha mikro kecil dan menengah kecil,positif
ribettttt buat aplikasi buruk,negatif
benar banyak bug begini,negatif
jangan sampai keluar masuk aplikasi dia,positif
baik sekalidan membantu,positif
aplikasi didana i negara selelet,negatif
sedari mau daftar error,negatif
susah benar buat masukke amplikasih indr semalam coba tetap tidak smpeak donlod ulng lgbrp tidak bisa tetap tidak bscb salah,positif
penerbitan nib prosesnya cepat tanpa ribet,positif
simple mudah,positif
aplikasi tidak jelas membuat ribet orang,negatif
aplikasi tidak guna tidak nambahkan usaha,negatif
josmudahfitur kelanjutan mengenai halal sini bantu dimasukkan menu,positif
mau hapus nib tidak,negatif
ratarata aplikasi pemerintah tidak jelas,negatif
sehabis pembaruan pulang pergi buruk tidak berguna,negatif
crash terus aplikasi dobol,negatif
terima kasih banget pakde jokowi membuat program online single submission sekarang membuat usaha simpel tidak seperti dulu amburadul tidak jelas korupsi meminta jatah pula,positif
aplikasi sangat bodoh tidak buka,negatif
kerap error situs web mesti bantuan pihak ketiga isi datanya butuh makelar daring,negatif
aplikasi busuk tidak ajak kerja sama,negatif
menambahkan usaha tidak,negatif
hapus akun tidak aplikasi tidak jelas,negatif
siiiipkok tidak buka,positif
membuat nib susah kali pakai onlinemuter,negatif
kecamatan galis bangkalan tidak masuk daftar aplikasi goblock membuat susah orang mau usaha,positif
bantu permudah buat rakyat awam sebagai berikut banyak bingung sistem berakibat fatal tidak perpanjang kontrak kerja,positif
pengurusan izin nib susah diajukanpersyaratan berbelittolong diperbaiki pembuatan nib dia,negatif
bermanfaat sekali,positif
bagus banget membantu,positif
mental tidak buka,negatif
buruk menurut,negatif
mudah dipakai aplikasi,positif
terima kasih atas bantuan,positif
bantu perbaiki,negatif
mau daftar mengapa persilitkan,negatif
tidak masuk akun,negatif
terbaik buat tanggapan,positif
aplikasi sangat bodoh bug susah masuk,negatif
sistemnya leletini orang teknologi informasi dia lulusan sama,negatif
banyak bug,negatif
tidak diterbitkan ya,negatif
mau daftar susah,negatif
menjadi mudah online single submission,positif
hapus aplikasinyaribet ribetgak prof,negatif
tidak jelas tidak daftar,negatif
kecewa katanya izin permudah tetapi tetap birokrasi dia ruwet pindah negara kebijakan tidak jelas,negatif
sistem dia error tidak jelas,negatif
mudah cepat aman,positif
tidak loginpayahhhhh,negatif
bermanfaat buat kita semua,positif
buruk tidak bekerja baik hapus aplikasi aplikasi tidak guna menambah buat menderita penggunanya tidak masukkan kbli diperbarui sistem tetapi buat susah payah,negatif
situs webnya mengapa kerap error,positif
tidak terbitkan nib,negatif
bagus mdhan mendukung hal baik,positif
mudah mudahan bermanpaat buat kita semua,positif
susah mau buat nib,negatif
amat membantu,positif
memudahkan masyarakat kecil karya usaha,positif
keluar masuk tidak jelas,negatif
makan gaji buta susah maju,negatif
susah pendaftarannya,positif
error servernya,positif
bagus membantu,positif
masukkan alamat sesuai kartu tanda penduduk tetap keterangan salah,negatif
alhamdulillah membantu,positif
susah banget buat nip,negatif
izin berusaha tidak perlu repot,positif
terima kasih adanya aplikasi,positif
membantu sekali hebat,positif
mau masuk tidak,positif
membuat usaha kita legalitas,positif
buat nib sekarang semudah ketikan jari,positif
lambat kirim otp,negatif
aplikasi sampah tidak berguna,negatif
minimal sebelum production ditesting aplikasinya bug dimana dimana sekelas aplikasi pemerintah hasilnya kosong mempersulit pekerjaannya,negatif
tidak daftar aplikasi dia,negatif
membantu legalitas usaha,positif
ribet bantu alurnya permudah,negatif
ok udah mudah sekali,positif
bantu kerja serius,negatif
membantu mantap,positif
tidak digunakan,negatif
coba ber tidak bisa tidak bisa tetap tidak,negatif
memudahkan pengusaha pemula,positif
bantu kami bimbing kemudahan jaga kami hingga kami dapat maju bangkit bagi perekonomian indonesia,positif
lihat dulu artikel,positif
dapat nib semua orang tahu berusaha ikut daring supaya usahanya tambah berkembang,negatif
tidak dipakai,negatif
membantu,positif
bermanfaat,positif
memudahkan pengguna buat perizinan,positif
ringan,negatif
kesini disuruh buat pendaftaran ulang pjlp,positif
sekarang online single submission tidak menerbitkan nib,negatif
bagus mudah akses,positif
online single submission memang mantap dahsyat terima kasih pemerintah mengerti rakyat indonesia tercinta merdeka,positif
mantap membantu,positif
mudah cepat,positif
membantu terima kasih,positif
sampah tidak web juragan aplikasinya sama banyak error,negatif
terima kasih membantu,positif
sampai sampai keluar sensiri,negatif
terima kasih aplikasi online single submission indonesia,positif
susah berkali mencoba,negatif
terima kasih atas informasinya,positif
tidak berfungsi,negatif
pendaftaran akun gagal gagal tersambung dukcapil kementerian negeri lucu aplikasi dia,negatif
tidak digunakan,negatif
membantu,positif
membantu,positif
susah masuk dia,positif
ribet indonesia ribeeeeettttt,negatif
membuat sadar tidak normal tidak orangnya aneh,negatif
aneh orang mau hapus akun tidak bisa,negatif
bagus membantu,positif
tidak lanjutkan tiap registrasi,negatif
belum ulasan,negatif
mantap membuat usaha mikro kecil dan menengah,positif
aplikasi pemancing emosi,negatif
menyenangkan,positif
cepat prosesnya,positif
pol bagua membantu,positif
whatsapp penipuan bagaimana data masyarakat bocor,negatif
adanya aplikasi online single submission sebagai ppph lancar melaksanakan pendampingan bagi pelaku usaha usaha mikro kecil dan menengah,positif
mudah cara pendaftarannya,positif
cukup susah banyak sekali langkahnya rakyat keci awam mana paham sama bagaikan bantu wahai mulia pemimpin hidup kami susah kami mohon kebaikan hati mulia agar jangan mempersulit hidup kami kami mohon mulia pemimpin negeri apakah belum cukup penderitaan kami selama l kami tahu mulia tidak salah justru kamilah salah,negatif
membantu,positif
allhamdulilah permudahkan segala urusannya tinggal membuat sertifikat halal dan lain lain,positif
berhasil indonesia berdaulat amin,positif
online single submission kemari ribet,positif
mempersulit sedang apa permudah sampai di sini paham,negatif
aplikasi kurang modal,negatif
terkunci,positif
mendapat whatsapp seseorang mengatakan ossdengan menyebutkan namaalamat nib rupanya dia mencuri data kamu mencuri saldo bank seabank mengajukan pinjol shopee meminjam seabank meminjam bagaimana data ketahui orang luarbagaimana tanggung jawab online single submission,negatif
tidak dibuka,negatif
bagaimana cara mengubah mengganti alamat usahamaaf pencerah dia terima kasih,positif
cepat mudah,positif
sangat bodoh nik dia dipakai orang bocor berarti data kita semua,negatif
loading daftarnya menunggu sampai kiamat,negatif
alhamdulillah adanya osspemerintah memang peduli kepada rakyat dia,positif
nib tidak aplikasi,negatif
aplikasi ribet susah buat buat nib,negatif
tetap fokus prinsip manajemen terpimpin sebagai salah satu penegakan hukum negeri,positif
aplikasi pemerintah buruk,negatif
membantu sekali,positif
sampai keluar,positif
aplikasi super mantap betul,positif
aneh meminta reset password dikirim link expired kapan aksesnya bayar lewat orang,negatif
tidak instal,negatif
bagus akurat,positif
gila aplikasi pemerintah jarang benar,negatif
berapa lama ci biasanya prosesnya,positif
aplikasi tidak jelas jangan dwonlod saudara aplikasi sampah,negatif
kerap error aplikasinya,negatif
pengguna sama password ditolak melulu aplikasi buruk,negatif
stressnya online single submission baru,negatif
mohon dibantu draft nib kosong ketika pengajuan nib,positif
aplikasi memberi manfaat baik,positif
susahpayahsampe sekarang tidak,negatif
tidak akses,negatif
bantu hapus aplikasi menyusahkan,negatif
tidak dibuka,negatif
membantu masyarakat membuat nib,positif
sistem membuat nib sekarang ribet tidak bagaikan tahun lalu,negatif
sistem error,positif
terima kasih kementerian berhubungan lahir dia online single submission kami tertolong buat menjalankan usaha mikro kecil dan menengah mudah mudahan rakyat indonesia makmur makmur kementerian berhubungan staf jajaran dia sehat,positif
sampah tidak proses jangan donlod buang waktu pulsa tenga,negatif
wngga jelas mau membuat nib modal sama tiap mau mengajukan penerbitan nib,negatif
mengapa tidak pelacakan nib dia mau print ulang tidak,negatif
online single submission perizinan badan usaha kian susah,negatif
betulinlah dulu aplikasinya,negatif
kemajuan teknologi berimbas kemudahan mengurus aministrasi,positif
memuaskan,positif
membantu,positif
tidak buka aplikasi,negatif
aplikasinya suka error,negatif
assalamualaikum warahmatullahi wabarakaatuhselamat siang pbu terima kasih atas pelayanan nya,positif
login daftar aplikasi gagal seklas aplikasi milik pemerintah mengapa buruk progamernya tidak dibayar,negatif
pelayanan nya kurang,negatif
kesini,negatif
baik terima kasih pemerintah hal kementerian investasi hilirisasi percepatan proses perizinan oleh online single submission indonesia mobile membantu masyarakat indonesia percepatan peningkatan iklim ekonomi seluruh masyarakat,positif
aplikasi kebanyakan error,negatif
membantu kami,positif
ribet membuat nib kita mau melamar kerja wajib membuat nib membuat orang susah mencari kerja,negatif
data data bocor tidak mau tanggung jawab pula,negatif
gagal validasi pernyataan mandiri maksudnya bagaimana,negatif
buruk buka tidak mau keluar sendiri,negatif
membatu sekali,negatif
katanya cepat satu minggu pengajuan lihat tidak,negatif
super ribet banget aplikasi menyusahkan rakyat mau melegalitasi usaha,negatif
bagus tetapi nib belum keluar,positif
buat nib dipersulit woiiii bacaaa semua orang mau berusaha dipersulit,negatif
mantap mudah mudahan bermanfaat,positif
capta tidak pernah tepat,negatif
benarkan aplikasi menterinya,negatif
aplikasi kucluukkk sama seperti mentrix goblooxxxx,negatif
susah mau membuat nib baru error,positif
baik sekarang pertahankan,positif
ribetharus masuk web,negatif
menentukan depan online single submission berkesinambungan usaha kecil menjadi terjamin,positif
menit punya nib terima kasih online single submission,positif
aplikasi memudahkan buat membuat nib,positif
membantu terima kasih,positif
memudahkan perkara usaha,positif
luar biasa,positif
mudah dimengerti,positif
membantu terima kasih,positif
ribet banget aplikasi,negatif
menambah susah nib verifikasi lingkungan lama banget mau buat sertifikasi halal terkendala nib tambah ruwet,negatif
tidak proses pengajuan nib,negatif
ribet satu keluarga suami istri terdaftar kementerian dalam negeri suami punya nib istri buat jika pengajuan perbankkan,negatif
banyak bugnya,negatif
berapa kali daftar tidak masuk,negatif
membantu sekali,positif
parah perintah mengisi amdal tetapi amdal tidak diisi ya kedai klontong pakai amdal benar,negatif
admin bantu perbarui data provinsi jambi kabupaten kota jambi kecamatan kota baru kelurahan kenali asam,negatif
berguna,positif
aplikasi tidak jelas disuruh verifikasi email,negatif
mohon agar data menyetujui oleh sikap atas nama sri bintang alfriando tamba mohon berikan menyetujui lewat email,positif
mudah digunakan,positif
tidak jelas perbarui pulang pergi dia,negatif
bulan pengajuan tidak diproses memang ditolak tinggal kasih keputusan bukan didiamkan tidak diproses mudah mudahan tuhan membalas perbuatan orang berhubungan secara setimpal baik dunia akhirat,negatif
tidak,negatif
tidak cocok buat masyarakat miskin bagaikan,negatif
semua aplikasi pemerintah sama banyak error dia,negatif
seram kali hisab dia menyusahkan rakyat indonesia tobat pak tobat,negatif
cepat padat jelas,positif
alhamdulillah lancar bosku,positif
susah masuknya baliklg,negatif
membantu usaha mikro kecil dan menengah,positif
tidak dapar digunakan,negatif
mengapa susah buka,positif
buruktidka buat nib baru,negatif
baik bermanfaat,positif
